rank,items,rate-Directory creation,time-Directory creation,rate-Directory stat,time-Directory stat,rate-Directory read,time-Directory read,rate-Directory rename,time-Directory rename,rate-Directory removal,time-Directory removal,rate-File creation,time-File creation,rate-File stat,time-File stat,rate-File read,time-File read,rate-File removal,time-File removal,rate-Tree creation,time-Tree creation,rate-Tree removal,time-Tree removal
all,5650,,,,,,,,,,,,,,,,,7.5414108684e+03,3.7459834099e+01,,,1.1808953207e+04,4.2340755463e-03
0,,,,,,,,,,,,,,,,,,1.5524414134e+02,3.6394288063e+01
1,,,,,,,,,,,,,,,,,,1.5502394353e+02,3.6445982933e+01
2,,,,,,,,,,,,,,,,,,1.5487939398e+02,3.6479998112e+01
3,,,,,,,,,,,,,,,,,,1.5456173815e+02,3.6554971933e+01
4,,,,,,,,,,,,,,,,,,1.5473984433e+02,3.6512897015e+01
5,,,,,,,,,,,,,,,,,,1.5441942940e+02,3.6588660002e+01
6,,,,,,,,,,,,,,,,,,1.5470561328e+02,3.6520976067e+01
7,,,,,,,,,,,,,,,,,,1.5467829972e+02,3.6527425051e+01
8,,,,,,,,,,,,,,,,,,1.5455937423e+02,3.6555531025e+01
9,,,,,,,,,,,,,,,,,,1.5447014676e+02,3.6576646805e+01
10,,,,,,,,,,,,,,,,,,1.5405030144e+02,3.6676331997e+01
11,,,,,,,,,,,,,,,,,,1.5418754119e+02,3.6643687010e+01
12,,,,,,,,,,,,,,,,,,1.5417902945e+02,3.6645709991e+01
13,,,,,,,,,,,,,,,,,,1.5353555426e+02,3.6799293995e+01
14,,,,,,,,,,,,,,,,,,1.5369247356e+02,3.6761722088e+01
15,,,,,,,,,,,,,,,,,,1.5352121543e+02,3.6802731037e+01
16,,,,,,,,,,,,,,,,,,1.5346873484e+02,3.6815316200e+01
17,,,,,,,,,,,,,,,,,,1.5337659741e+02,3.6837432146e+01
18,,,,,,,,,,,,,,,,,,1.5349800903e+02,3.6808295012e+01
19,,,,,,,,,,,,,,,,,,1.5349562882e+02,3.6808865786e+01
20,,,,,,,,,,,,,,,,,,1.5374840797e+02,3.6748347998e+01
21,,,,,,,,,,,,,,,,,,1.5312319510e+02,3.6898394108e+01
22,,,,,,,,,,,,,,,,,,1.5389265499e+02,3.6713902950e+01
23,,,,,,,,,,,,,,,,,,1.5320409884e+02,3.6878908873e+01
24,,,,,,,,,,,,,,,,,,1.5308332559e+02,3.6908004045e+01
25,,,,,,,,,,,,,,,,,,1.5311536437e+02,3.6900281191e+01
26,,,,,,,,,,,,,,,,,,1.5302135922e+02,3.6922950029e+01
27,,,,,,,,,,,,,,,,,,1.5308563665e+02,3.6907446861e+01
28,,,,,,,,,,,,,,,,,,1.5303379335e+02,3.6919950008e+01
29,,,,,,,,,,,,,,,,,,1.5312784742e+02,3.6897273064e+01
30,,,,,,,,,,,,,,,,,,1.5117297557e+02,3.7374404907e+01
31,,,,,,,,,,,,,,,,,,1.5143849787e+02,3.7308875084e+01
32,,,,,,,,,,,,,,,,,,1.5087753650e+02,3.7447589159e+01
33,,,,,,,,,,,,,,,,,,1.5121526309e+02,3.7363953114e+01
34,,,,,,,,,,,,,,,,,,1.5093593259e+02,3.7433100939e+01
35,,,,,,,,,,,,,,,,,,1.5090628973e+02,3.7440454006e+01
36,,,,,,,,,,,,,,,,,,1.5134916222e+02,3.7330897093e+01
37,,,,,,,,,,,,,,,,,,1.5089421140e+02,3.7443450928e+01
38,,,,,,,,,,,,,,,,,,1.5084223517e+02,3.7456352949e+01
39,,,,,,,,,,,,,,,,,,1.5082843912e+02,3.7459779024e+01
40,,,,,,,,,,,,,,,,,,1.5238614274e+02,3.7076862097e+01
41,,,,,,,,,,,,,,,,,,1.5162932330e+02,3.7261921883e+01
42,,,,,,,,,,,,,,,,,,1.5206175426e+02,3.7155956984e+01
43,,,,,,,,,,,,,,,,,,1.5117519171e+02,3.7373857021e+01
44,,,,,,,,,,,,,,,,,,1.5119583151e+02,3.7368755102e+01
45,,,,,,,,,,,,,,,,,,1.5115755314e+02,3.7378218174e+01
46,,,,,,,,,,,,,,,,,,1.5141047501e+02,3.7315780163e+01
47,,,,,,,,,,,,,,,,,,1.5123687417e+02,3.7358613968e+01
48,,,,,,,,,,,,,,,,,,1.5149892908e+02,3.7293992996e+01
49,,,,,,,,,,,,,,,,,,1.5160553694e+02,3.7267768145e+01
