rank,items,rate-Directory creation,time-Directory creation,rate-Directory stat,time-Directory stat,rate-Directory read,time-Directory read,rate-Directory rename,time-Directory rename,rate-Directory removal,time-Directory removal,rate-File creation,time-File creation,rate-File stat,time-File stat,rate-File read,time-File read,rate-File removal,time-File removal,rate-Tree creation,time-Tree creation,rate-Tree removal,time-Tree removal
all,2761,,,,,,,,,,,,,,,,,5.0447841969e+03,2.7364897013e+01,,,9.4905350427e+02,5.2684068680e-02
0,,,,,,,,,,,,,,,,,,1.0226104719e+02,2.6999527931e+01
1,,,,,,,,,,,,,,,,,,1.0136608894e+02,2.7237905979e+01
2,,,,,,,,,,,,,,,,,,1.0113646844e+02,2.7299746990e+01
3,,,,,,,,,,,,,,,,,,1.0095807427e+02,2.7347985983e+01
4,,,,,,,,,,,,,,,,,,1.0095623919e+02,2.7348483086e+01
5,,,,,,,,,,,,,,,,,,1.0094522134e+02,2.7351468086e+01
6,,,,,,,,,,,,,,,,,,1.0091896948e+02,2.7358582973e+01
7,,,,,,,,,,,,,,,,,,1.0092888643e+02,2.7355894804e+01
8,,,,,,,,,,,,,,,,,,1.0100453931e+02,2.7335405111e+01
9,,,,,,,,,,,,,,,,,,1.0089789570e+02,2.7364297152e+01
10,,,,,,,,,,,,,,,,,,1.0101480528e+02,2.7332627058e+01
11,,,,,,,,,,,,,,,,,,1.0161173263e+02,2.7172059059e+01
12,,,,,,,,,,,,,,,,,,1.0173604269e+02,2.7138857841e+01
13,,,,,,,,,,,,,,,,,,1.0101229322e+02,2.7333306789e+01
14,,,,,,,,,,,,,,,,,,1.0092251121e+02,2.7357622862e+01
15,,,,,,,,,,,,,,,,,,1.0092420433e+02,2.7357163906e+01
16,,,,,,,,,,,,,,,,,,1.0096456842e+02,2.7346226931e+01
17,,,,,,,,,,,,,,,,,,1.0118504906e+02,2.7286639929e+01
18,,,,,,,,,,,,,,,,,,1.0102196415e+02,2.7330690145e+01
19,,,,,,,,,,,,,,,,,,1.0108027038e+02,2.7314924955e+01
20,,,,,,,,,,,,,,,,,,1.0119991756e+02,2.7282630920e+01
21,,,,,,,,,,,,,,,,,,1.0113622731e+02,2.7299812078e+01
22,,,,,,,,,,,,,,,,,,1.0160846419e+02,2.7172933102e+01
23,,,,,,,,,,,,,,,,,,1.0129241870e+02,2.7257716179e+01
24,,,,,,,,,,,,,,,,,,1.0106393496e+02,2.7319339991e+01
25,,,,,,,,,,,,,,,,,,1.0163964146e+02,2.7164597988e+01
26,,,,,,,,,,,,,,,,,,1.0101812816e+02,2.7331727982e+01
27,,,,,,,,,,,,,,,,,,1.0098757930e+02,2.7339995861e+01
28,,,,,,,,,,,,,,,,,,1.0099491135e+02,2.7338011026e+01
29,,,,,,,,,,,,,,,,,,1.0100216430e+02,2.7336047888e+01
30,,,,,,,,,,,,,,,,,,1.0181434937e+02,2.7117985010e+01
31,,,,,,,,,,,,,,,,,,1.0153154108e+02,2.7193520069e+01
32,,,,,,,,,,,,,,,,,,1.0159910672e+02,2.7175435781e+01
33,,,,,,,,,,,,,,,,,,1.0139371384e+02,2.7230484962e+01
34,,,,,,,,,,,,,,,,,,1.0140018247e+02,2.7228747845e+01
35,,,,,,,,,,,,,,,,,,1.0138488938e+02,2.7232855082e+01
36,,,,,,,,,,,,,,,,,,1.0131943966e+02,2.7250446796e+01
37,,,,,,,,,,,,,,,,,,1.0133684653e+02,2.7245765924e+01
38,,,,,,,,,,,,,,,,,,1.0135703154e+02,2.7240339994e+01
39,,,,,,,,,,,,,,,,,,1.0130722660e+02,2.7253731966e+01
40,,,,,,,,,,,,,,,,,,1.0096977368e+02,2.7344817162e+01
41,,,,,,,,,,,,,,,,,,1.0120650832e+02,2.7280854225e+01
42,,,,,,,,,,,,,,,,,,1.0143570276e+02,2.7219213009e+01
43,,,,,,,,,,,,,,,,,,1.0095414280e+02,2.7349050999e+01
44,,,,,,,,,,,,,,,,,,1.0099064850e+02,2.7339164972e+01
45,,,,,,,,,,,,,,,,,,1.0094962907e+02,2.7350273848e+01
46,,,,,,,,,,,,,,,,,,1.0091689222e+02,2.7359146118e+01
47,,,,,,,,,,,,,,,,,,1.0089587909e+02,2.7364844084e+01
48,,,,,,,,,,,,,,,,,,1.0097264723e+02,2.7344038963e+01
49,,,,,,,,,,,,,,,,,,1.0162932659e+02,2.7167355061e+01
