time,runtime
45.9812012,1.4156e-01
46.1227646,1.9096e-01
46.3137321,1.6324e-01
46.4769783,1.5838e-01
46.6353645,2.4267e-01
46.8780403,1.4663e-01
47.0246773,1.9506e-01
47.2197418,1.6124e-01
47.3809929,1.9510e-01
47.5760994,1.6834e-01
47.7444458,1.7929e-01
47.9237442,1.5833e-01
48.0820732,2.1731e-01
48.2993889,1.4543e-01
48.4448280,1.8330e-01
48.6281281,1.4343e-01
48.7715645,1.7176e-01
48.9433327,1.7791e-01
49.1212502,1.5770e-01
49.2789536,1.8708e-01
49.4660378,1.6902e-01
49.6350632,1.5395e-01
49.7890205,1.5488e-01
49.9439049,1.8237e-01
50.1262817,1.6519e-01
50.2914772,1.5339e-01
50.4448700,1.8368e-01
50.6285591,1.2766e-01
50.7562256,1.7387e-01
50.9301033,1.6627e-01
51.0963821,1.7230e-01
51.2686844,1.3717e-01
51.4058609,1.3346e-01
51.5393219,1.4722e-01
51.6865540,1.3468e-01
51.8212357,1.7301e-01
51.9942513,1.9395e-01
52.1882095,1.3156e-01
52.3197784,1.5266e-01
52.4724426,2.0431e-01
52.8335915,1.7634e-01
53.0099411,1.7066e-01
53.1806068,1.6526e-01
53.3458710,2.3492e-01
53.5807953,2.0590e-01
53.7866936,1.6123e-01
53.9479256,1.7446e-01
54.1223946,1.7415e-01
54.2965546,1.6663e-01
54.4631844,1.8435e-01
54.6475410,1.7077e-01
54.8183174,1.6348e-01
54.9818039,1.6970e-01
55.1515083,1.5886e-01
55.3103714,1.8487e-01
55.4952469,1.7881e-01
55.6740608,1.6729e-01
55.8413544,1.7532e-01
56.0166817,1.6834e-01
56.1850281,1.5028e-01
56.3353081,2.1382e-01
56.5491295,2.0593e-01
56.7550659,1.8260e-01
56.9376678,1.6405e-01
57.1017265,1.3993e-01
57.2416573,1.4308e-01
57.3847389,1.5395e-01
57.5387001,1.4905e-01
57.6877518,1.6325e-01
57.8510017,2.6007e-01
58.1110802,1.5575e-01
58.2668381,1.9158e-01
58.4584236,1.2675e-01
58.5851784,1.4554e-01
58.7307243,1.8007e-01
58.9108009,1.6711e-01
59.0779114,1.2770e-01
59.2056198,1.6441e-01
59.3700371,2.9276e-01
59.6627998,1.8863e-01
59.8514328,1.2793e-01
59.9793663,2.2411e-01
60.2034836,2.2952e-01
60.4330139,1.3525e-01
60.5682716,2.1688e-01
60.7851486,2.1978e-01
61.0049324,1.8981e-01
61.1947517,1.4872e-01
61.3434753,1.9297e-01
61.5364571,1.9685e-01
61.7333069,1.7460e-01
61.9079094,2.3467e-01
62.1425896,2.0102e-01
62.3436165,1.6637e-01
62.5099945,1.4348e-01
62.6534805,1.3129e-01
62.7847748,1.9443e-01
62.9792061,1.8224e-01
63.1614494,1.7042e-01
63.3318748,2.0687e-01
63.5387535,2.4962e-01
63.7883835,1.4454e-01
63.9329262,2.2292e-01
64.1558609,1.7268e-01
64.3285370,1.3486e-01
64.4634018,1.7402e-01
64.6374283,1.2766e-01
64.7650986,1.6673e-01
64.9318314,1.2807e-01
65.0598984,1.9351e-01
65.2534103,1.9277e-01
65.4461899,1.3897e-01
65.5851974,1.5172e-01
65.7369232,1.4103e-01
65.8779602,2.2117e-01
66.0991364,1.5009e-01
66.2492371,1.9314e-01
66.4423828,2.0331e-01
66.6456985,1.7452e-01
66.8202286,1.3901e-01
66.9592438,1.6457e-01
67.1238174,1.5446e-01
67.2782822,1.5274e-01
67.4310303,1.6648e-01
67.5975189,2.1145e-01
67.8089752,1.9072e-01
67.9997025,2.0248e-01
68.2021942,1.8365e-01
68.3858414,1.6417e-01
68.5500183,1.7353e-01
68.7235413,1.2206e-01
68.8456116,1.6308e-01
69.0086899,1.8762e-01
69.1963196,1.7995e-01
69.3762665,1.7985e-01
69.5561218,1.8361e-01
69.7397308,1.7363e-01
69.9133682,1.4788e-01
70.0612564,2.6416e-01
70.3254242,1.4319e-01
70.4686203,1.8045e-01
70.6490707,1.4538e-01
70.7944565,2.0941e-01
71.0038757,1.5727e-01
71.1611481,1.5005e-01
71.3112106,1.4284e-01
71.4540482,1.5992e-01
71.6139832,1.6137e-01
71.7753601,1.5904e-01
71.9344025,1.7414e-01
72.1085434,1.7989e-01
72.2884369,1.6384e-01
72.4522858,1.7074e-01
72.6230392,1.8562e-01
72.8086700,1.8015e-01
72.9888229,1.6903e-01
73.1578598,1.8733e-01
73.3451920,1.3414e-01
73.4793396,1.7351e-01
73.6528549,2.3744e-01
73.8903046,1.7009e-01
74.0604019,1.5308e-01
74.2134857,1.3029e-01
74.3437805,2.7128e-01
74.6150665,1.8619e-01
74.8012619,2.0204e-01
75.0033112,1.5171e-01
75.1550293,1.7845e-01
75.3334808,1.9372e-01
75.5272141,1.6110e-01
75.6883163,1.4684e-01
75.8351593,1.7252e-01
76.0076828,1.8571e-01
76.1933975,1.4206e-01
76.3354645,1.6396e-01
76.4994278,1.7379e-01
76.6732254,1.8635e-01
76.8595810,1.8434e-01
77.0439377,1.7621e-01
77.2201538,1.7265e-01
77.3928070,1.4036e-01
77.5331726,1.5254e-01
77.6857147,1.9023e-01
77.8759537,1.9922e-01
78.0751724,2.1267e-01
78.2878571,1.2556e-01
78.4134140,1.9980e-01
78.6132126,1.9880e-01
78.8120270,1.9485e-01
79.0068817,1.3746e-01
79.1443481,1.3951e-01
79.2838669,1.4484e-01
79.4287109,1.4635e-01
79.5750580,1.6712e-01
79.7421875,1.7885e-01
79.9210510,1.7691e-01
80.0979691,1.9176e-01
80.2897339,1.4221e-01
80.4319534,1.4474e-01
80.5767059,1.5376e-01
80.7304688,1.6796e-01
80.8984299,1.7205e-01
81.0704880,1.6471e-01
81.2352066,2.2444e-01
81.4596481,1.5139e-01
81.6110458,1.0744e-01
81.7184982,1.7320e-01
81.8917007,1.3606e-01
82.0277634,1.5506e-01
82.1828308,1.7828e-01
82.3611069,1.6283e-01
82.5239410,1.6830e-01
82.6922455,1.3595e-01
82.8282013,2.3722e-01
83.0654221,1.4946e-01
83.2148895,1.6096e-01
83.3758469,1.5838e-01
83.5342255,1.4393e-01
83.6781693,1.6169e-01
83.8398666,1.3486e-01
83.9747238,1.9668e-01
84.1714172,1.4820e-01
84.3196259,1.7599e-01
84.4956131,1.3519e-01
84.6308136,1.3473e-01
84.7655487,1.6742e-01
84.9329681,1.8613e-01
85.1191025,1.2249e-01
85.2415924,2.0102e-01
85.4426270,1.6396e-01
85.6065903,1.5613e-01
85.7627182,1.7195e-01
85.9346695,1.8260e-01
86.1172791,1.3773e-01
86.2550125,1.4185e-01
86.3968658,1.3708e-01
86.5339432,1.4852e-01
86.6824722,1.6798e-01
86.8504562,1.3206e-01
86.9825211,1.3700e-01
87.1195297,1.6095e-01
87.2804871,1.5929e-01
87.4397736,1.5636e-01
87.5961380,1.3933e-01
87.7354736,1.7316e-01
87.9086456,1.4024e-01
88.0488815,1.8726e-01
88.2361526,1.3260e-01
88.3687592,1.6155e-01
88.5303192,1.5627e-01
88.6865997,1.5878e-01
88.8453827,1.2292e-01
88.9683075,1.7815e-01
89.1464539,1.4462e-01
89.2910767,1.6509e-01
89.4561691,1.8906e-01
89.6452332,1.9141e-01
89.8366470,1.1044e-01
89.9470901,1.6656e-01
90.1136551,2.3288e-01
90.3465347,1.6476e-01
90.5113068,1.5105e-01
90.6623611,1.6747e-01
90.8298340,1.6130e-01
90.9911346,1.8142e-01
91.1725693,1.5153e-01
91.3241043,1.6706e-01
91.4911652,1.6666e-01
91.6578293,2.3001e-01
91.8878479,1.6159e-01
92.0494385,1.6056e-01
92.2100067,1.8675e-01
92.3967667,2.0656e-01
92.6033325,1.8712e-01
92.7904587,1.6144e-01
92.9519043,1.3808e-01
93.0899887,1.4142e-01
93.2314148,1.6035e-01
93.3917770,1.5612e-01
93.5479126,2.0972e-01
93.7576447,1.6149e-01
93.9191360,1.3888e-01
94.0580215,1.2617e-01
94.1842041,1.5376e-01
94.3379669,5.4227e-01
94.8802414,1.9001e-01
95.0702591,1.5494e-01
95.2252121,1.5136e-01
95.3765793,1.6648e-01
95.5430679,1.7277e-01
95.7158432,2.1738e-01
95.9332275,1.2513e-01
96.0583649,1.6662e-01
96.2249832,1.4994e-01
96.3749390,1.7497e-01
96.5499115,1.7790e-01
96.7278137,1.8736e-01
96.9151840,1.6252e-01
97.0777130,1.8393e-01
97.2616425,1.9375e-01
97.4553986,1.3363e-01
97.5890274,1.6471e-01
97.7537384,1.4634e-01
97.9000854,1.8154e-01
98.0816269,1.6350e-01
98.2451324,1.5401e-01
98.3991470,1.5535e-01
98.5545120,2.0093e-01
98.7554398,1.6787e-01
98.9233170,1.7180e-01
99.0951157,2.0961e-01
99.3047333,1.3588e-01
99.4406128,1.7336e-01
99.6139832,1.6119e-01
99.7751694,1.7580e-01
99.9509735,1.6294e-01
100.1139221,1.5825e-01
100.2721786,1.5133e-01
100.4235153,1.3075e-01
100.5542679,2.0355e-01
100.7578278,1.6054e-01
100.9183731,1.9191e-01
101.1102905,1.4830e-01
101.2585983,1.5078e-01
101.4093857,1.3607e-01
101.5454636,1.6523e-01
101.7107010,1.6008e-01
101.8707809,1.4619e-01
102.0169830,1.6597e-01
102.1829529,1.9494e-01
102.3778992,1.7108e-01
102.5489807,1.8459e-01
102.7335739,2.3230e-01
102.9658813,1.7509e-01
103.1409760,1.4642e-01
103.2874069,1.7884e-01
103.4662476,1.9644e-01
103.6626968,1.4708e-01
103.8097763,2.0195e-01
104.0117264,1.6732e-01
104.3099136,1.9914e-01
104.5090637,1.7679e-01
104.6858521,1.7838e-01
104.8642349,1.9746e-01
105.0616989,1.6186e-01
105.2235718,2.5092e-01
105.4744949,3.1365e-01
105.7881546,1.8589e-01
105.9740524,1.6287e-01
106.1369247,2.8137e-01
106.4183044,1.4489e-01
106.5632019,1.6759e-01
106.7307892,1.3470e-01
106.8655014,1.4076e-01
107.0062637,1.7473e-01
107.1809921,1.7147e-01
107.3524704,2.2111e-01
107.5736160,1.7180e-01
107.7454147,2.1564e-01
107.9610672,1.3063e-01
108.0917206,1.7239e-01
108.2641144,1.8973e-01
108.4538422,1.7251e-01
108.6263580,1.9025e-01
108.8166122,1.7055e-01
108.9871674,1.4471e-01
109.1318817,2.2331e-01
109.3552017,1.2571e-01
109.4809189,1.5194e-01
109.6328659,1.4356e-01
109.7764359,2.0741e-01
109.9838409,1.6638e-01
110.1502304,1.7183e-01
110.3220596,1.5583e-01
110.4778900,1.6707e-01
110.6449661,1.6744e-01
110.8124161,2.1810e-01
111.0305252,1.7412e-01
111.2046432,2.0361e-01
111.4082642,1.6975e-01
111.5780258,1.0753e-01
111.6855545,1.6193e-01
111.8474884,1.3935e-01
111.9868469,1.8521e-01
112.1720657,1.5503e-01
112.3270950,1.5892e-01
112.4860229,1.7306e-01
112.6590881,1.4518e-01
112.8042755,1.6473e-01
112.9690018,1.8763e-01
113.1566391,1.5928e-01
113.3159332,1.5718e-01
113.4731140,1.6066e-01
113.6337814,2.1384e-01
113.8476181,1.5641e-01
114.0040359,1.7441e-01
114.1784515,1.2231e-01
114.3007660,1.5089e-01
114.4516602,1.7475e-01
114.6264114,1.6700e-01
114.7934189,1.5745e-01
114.9508743,1.5983e-01
115.1107101,1.2582e-01
115.2365570,1.5732e-01
115.3938828,1.4477e-01
115.5386658,2.0638e-01
115.7450409,1.9872e-01
115.9437714,1.6030e-01
116.1040726,1.7926e-01
116.2833328,1.9186e-01
116.4751968,1.5852e-01
116.6337204,1.0704e-01
116.7407608,1.4695e-01
116.8877182,1.6372e-01
117.0514450,1.6059e-01
117.2120438,1.3710e-01
117.3491440,1.2489e-01
117.4740448,1.8287e-01
117.6569214,1.0379e-01
117.7607193,1.4864e-01
117.9093704,2.9918e-01
118.2085571,1.6562e-01
118.3741837,1.6244e-01
118.5366364,1.7416e-01
118.7108002,1.4399e-01
118.8547974,1.2509e-01
118.9798965,1.5630e-01
119.1362076,2.6233e-01
119.3985443,1.5675e-01
119.5552979,2.2375e-01
119.7790527,1.6055e-01
119.9396057,1.4781e-01
120.0874252,1.5957e-01
120.2469940,1.3889e-01
120.3858948,1.3408e-01
120.5199738,1.6870e-01
120.6886749,1.6378e-01
120.8524551,1.4119e-01
120.9936523,1.4529e-01
121.1389465,1.7248e-01
121.3114319,1.9010e-01
121.5015411,1.7790e-01
121.6794434,1.5325e-01
121.8327026,1.4556e-01
121.9782639,1.4078e-01
122.1190491,2.7217e-01
122.3912201,1.3869e-01
122.5299149,1.7901e-01
122.7089310,1.4266e-01
122.8516006,1.5839e-01
123.0099945,1.3952e-01
123.1495209,1.6639e-01
123.3159103,1.7089e-01
123.4868088,1.7215e-01
123.6589661,1.9534e-01
123.8543167,1.6545e-01
124.0197678,1.9763e-01
124.2174072,1.7251e-01
124.3899307,1.7490e-01
124.5648346,1.4060e-01
124.7054443,1.8569e-01
124.8911285,1.6581e-01
125.0569458,1.4529e-01
125.2022476,1.4400e-01
125.3462524,1.3963e-01
125.4858856,1.6367e-01
125.6495590,1.9399e-01
125.8435516,1.3541e-01
125.9789734,2.0457e-01
126.1835403,1.5935e-01
126.3429031,1.6659e-01
126.5094986,1.3525e-01
126.6447525,1.4169e-01
126.7864532,1.4536e-01
126.9318085,1.2656e-01
127.0583725,1.6880e-01
127.2271805,1.6668e-01
127.3938904,1.5394e-01
127.5478363,1.4495e-01
127.6927948,1.4728e-01
127.8400879,1.8043e-01
128.0205231,1.4584e-01
128.1663666,1.7476e-01
128.3411255,1.7524e-01
128.5163727,1.8171e-01
128.6980896,1.6009e-01
128.8581848,1.4519e-01
129.0033875,2.7135e-01
129.2747345,2.5380e-01
129.5285339,1.8266e-01
129.7111969,1.7208e-01
129.8832855,2.2827e-01
130.1115570,1.5816e-01
130.2697296,1.7518e-01
130.4449158,1.5759e-01
130.6025085,2.0204e-01
130.8045502,1.7294e-01
130.9774933,1.5550e-01
131.1329956,1.5059e-01
131.2835846,2.2578e-01
131.5093689,2.0205e-01
131.7114258,1.6511e-01
131.8765259,1.8044e-01
132.0569763,2.2147e-01
132.2784576,1.4267e-01
132.4211273,1.7388e-01
132.5950165,2.0079e-01
132.7958069,2.2633e-01
133.0221405,1.7164e-01
133.1937866,1.7915e-01
133.3729401,1.8054e-01
133.5534821,1.4220e-01
133.6956940,1.6117e-01
133.8568726,1.5123e-01
134.0081024,1.5139e-01
134.1595001,1.8693e-01
134.3464355,1.3138e-01
134.4778290,1.8017e-01
134.6580048,1.4737e-01
134.8053741,1.9059e-01
134.9959717,1.9985e-01
135.1958160,1.4750e-01
135.3433228,1.7966e-01
135.5229950,1.6412e-01
135.6871185,1.5876e-01
135.8458710,1.7678e-01
136.0226593,2.3307e-01
136.2557220,1.4272e-01
136.3984528,2.2177e-01
136.6202240,1.2032e-01
136.7405548,2.1555e-01
136.9561005,1.7653e-01
137.1326447,1.6150e-01
137.2941437,1.3951e-01
137.4336548,1.3991e-01
137.5735779,1.4657e-01
137.7201538,1.6570e-01
137.8858643,1.6725e-01
138.0531158,2.0177e-01
138.2548981,1.2838e-01
138.3832703,2.0183e-01
138.5851135,1.3904e-01
138.7241669,1.8385e-01
138.9080200,1.5106e-01
139.0590820,2.0760e-01
139.2666779,1.3797e-01
139.4046478,1.2766e-01
139.5323181,1.2380e-01
139.6561127,1.7292e-01
139.8290405,1.3508e-01
139.9641266,1.6777e-01
140.1319122,1.8717e-01
140.3190765,1.5874e-01
140.4778290,1.4847e-01
140.6262970,1.3137e-01
140.7576752,1.3936e-01
140.8970490,1.4609e-01
141.0431366,1.5508e-01
141.1982269,1.5826e-01
141.3564911,1.6210e-01
141.5185852,1.9745e-01
141.7160492,1.3996e-01
141.8560181,1.3949e-01
141.9955139,1.3909e-01
142.1345978,1.7332e-01
142.3079376,1.2175e-01
142.4296875,1.8855e-01
142.6182404,1.8171e-01
142.7999573,2.0622e-01
143.0061798,1.8971e-01
143.1958923,1.7403e-01
143.3699188,1.5703e-01
143.5269623,1.3869e-01
143.6656647,1.7766e-01
143.8433228,1.4224e-01
143.9855652,2.3739e-01
144.2229614,1.7008e-01
144.3930511,1.6867e-01
144.5617218,2.3390e-01
144.7956390,2.1905e-01
145.0146942,1.4989e-01
145.1645813,2.6657e-01
145.4311523,1.4053e-01
145.5716858,1.8885e-01
145.7605438,1.4348e-01
145.9040222,1.6274e-01
146.0667725,1.6601e-01
146.2327728,1.1463e-01
146.3474121,2.7028e-01
146.6176910,1.1228e-01
146.7299805,4.1163e-01
147.1416168,1.5376e-01
147.2953796,1.5899e-01
147.4543762,1.8673e-01
147.6410980,1.3933e-01
147.7804413,1.8613e-01
147.9665833,1.4191e-01
148.1084900,1.7147e-01
148.2799835,1.8097e-01
148.4609528,2.1141e-01
148.6723633,1.4625e-01
148.8186188,1.5075e-01
148.9693604,1.4846e-01
149.1178284,1.9262e-01
149.3104553,1.6867e-01
149.4791412,1.6050e-01
149.6396484,1.6285e-01
149.8025055,1.3082e-01
149.9333344,1.5522e-01
150.0885620,1.4018e-01
150.2287445,1.6333e-01
150.3920746,1.6900e-01
150.5610809,1.8457e-01
150.7456512,1.7603e-01
150.9216919,1.7583e-01
151.0975342,1.6961e-01
151.2671356,1.5883e-01
151.4259796,1.6536e-01
151.5913391,1.2657e-01
151.7179260,1.9170e-01
151.9096222,1.6208e-01
152.0717010,1.6661e-01
152.2383270,1.5485e-01
152.3931732,1.7706e-01
152.5702362,1.7482e-01
152.7450714,1.8460e-01
152.9296722,1.6257e-01
153.0922546,2.2581e-01
153.3180695,1.4308e-01
153.4611511,1.8350e-01
153.6446533,1.8022e-01
153.8248749,1.6071e-01
153.9855957,1.5419e-01
154.1397858,1.7611e-01
154.3159027,1.7015e-01
154.4860535,1.6062e-01
154.6466827,1.7873e-01
154.8254089,1.5987e-01
154.9852905,1.5032e-01
155.1356049,1.6017e-01
155.3986053,1.8812e-01
155.5867310,1.9777e-01
155.7845001,1.5466e-01
155.9391632,1.7304e-01
156.1121979,1.8851e-01
156.3007202,1.6343e-01
156.4641571,1.7639e-01
156.6405487,1.7419e-01
156.8147430,1.6978e-01
156.9845276,3.0962e-01
157.2941589,1.3800e-01
157.4321594,1.8787e-01
157.6200409,1.3916e-01
157.7592010,1.3392e-01
157.8931274,1.4119e-01
158.0343323,1.4702e-01
158.1813507,1.6905e-01
158.3504181,1.7005e-01
158.5204773,1.6048e-01
158.6809540,1.4170e-01
158.8226624,2.9463e-01
159.1173096,1.6837e-01
159.2856750,1.5798e-01
159.4436493,1.6055e-01
159.6042023,1.9487e-01
159.7990875,1.7503e-01
159.9741211,2.2268e-01
160.1968079,1.6408e-01
160.3609009,1.5891e-01
160.5198212,1.5106e-01
160.6708832,2.0503e-01
160.8759155,1.4525e-01
161.0211792,1.4965e-01
161.1708374,1.8209e-01
161.3529358,2.2947e-01
161.5824127,1.2589e-01
161.7083130,2.0371e-01
161.9120331,1.4856e-01
162.0605927,2.0803e-01
162.2686310,1.7480e-01
162.4434357,1.6102e-01
162.6044464,1.9183e-01
162.7962799,1.7133e-01
162.9676208,1.8480e-01
163.1524200,1.3567e-01
163.2881012,2.1866e-01
163.5067749,2.0823e-01
163.7150116,1.2734e-01
163.8423462,1.6673e-01
164.0090790,2.4843e-01
164.2575226,3.7907e-01
164.6365814,1.4969e-01
164.7862854,1.6406e-01
164.9503632,1.6912e-01
165.1194763,1.4690e-01
165.2663879,1.6331e-01
165.4297028,1.6009e-01
165.5898132,1.4419e-01
165.7340088,2.5936e-01
165.9933624,1.6193e-01
166.1553040,2.3569e-01
166.3909912,1.8073e-01
166.5717316,2.0580e-01
166.7775421,1.9739e-01
166.9749298,1.5207e-01
167.1270142,1.6429e-01
167.2913055,1.6974e-01
167.4610443,1.4313e-01
167.6041870,1.6267e-01
167.7668610,1.6469e-01
167.9315491,1.2758e-01
168.0591431,1.8274e-01
168.2418823,1.4828e-01
168.3901672,1.0918e-01
168.4993591,2.1214e-01
168.7115021,1.9358e-01
168.9050903,1.8253e-01
169.0876160,1.5022e-01
169.2378540,1.7099e-01
169.4088440,1.6862e-01
169.5774689,1.6224e-01
169.7397156,1.4609e-01
169.8858032,2.2589e-01
170.1116943,1.6792e-01
170.2796326,1.6865e-01
170.4482880,1.6499e-01
170.6132812,1.5636e-01
170.7696381,1.5500e-01
170.9246368,2.1923e-01
171.1438751,1.8724e-01
171.3311157,1.4422e-01
171.4753418,1.5985e-01
171.6352081,1.7904e-01
171.8142548,1.5243e-01
171.9666901,1.6458e-01
172.1312714,1.8241e-01
172.3136749,1.2833e-01
172.4420166,1.6566e-01
172.6076660,1.4876e-01
