time,runtime
375.2133789,1.1881e+00
376.4014893,1.1898e+00
377.5913391,1.1738e+00
378.7651062,1.1368e+00
379.9019470,1.2677e+00
381.1696472,1.2637e+00
382.4333191,1.1606e+00
383.5939026,1.2583e+00
384.8521729,1.1914e+00
386.0435791,1.3401e+00
387.3836670,1.3262e+00
388.7098999,1.2548e+00
389.9646606,1.2013e+00
391.1659851,1.1759e+00
392.3418884,1.2943e+00
393.6361694,1.1930e+00
394.8291321,1.3799e+00
396.2090149,1.1659e+00
397.3749390,1.1567e+00
398.5316772,1.2229e+00
399.7545776,1.2514e+00
401.0059509,1.2421e+00
402.2480469,1.2135e+00
403.4615173,1.3531e+00
404.8146057,1.2273e+00
406.0419312,1.3654e+00
407.4072876,1.3063e+00
408.7135620,1.2544e+00
409.9679565,1.2763e+00
411.2442322,1.2481e+00
412.4924011,1.1879e+00
413.6803284,1.1942e+00
414.8745422,1.3846e+00
416.2591553,1.3486e+00
417.6078186,1.2614e+00
418.8692017,1.2848e+00
420.1539612,1.2644e+00
421.4183960,1.2368e+00
422.6552124,1.4077e+00
424.0628967,1.1879e+00
425.2508545,1.2199e+00
426.4707947,1.1708e+00
427.6416321,1.1895e+00
428.8311768,1.1690e+00
430.0001526,1.2026e+00
431.2027588,1.2836e+00
432.4863586,1.3320e+00
433.8183594,1.1730e+00
434.9913330,1.2651e+00
436.2564087,1.3237e+00
437.5801697,1.1747e+00
438.7548523,1.2509e+00
440.0057678,1.2975e+00
441.3033142,1.1799e+00
442.4832458,1.2950e+00
443.7782593,1.4137e+00
445.1919861,1.2088e+00
446.4007568,1.3075e+00
447.7082825,1.1654e+00
448.8737488,1.1722e+00
450.0459290,1.3361e+00
451.3820801,1.2425e+00
452.6246338,1.2904e+00
453.9150696,1.2933e+00
455.2083130,1.3003e+00
456.5086670,1.2648e+00
457.7734985,1.3244e+00
459.0978699,1.2936e+00
460.3914795,1.2303e+00
461.6217651,1.3334e+00
462.9551392,1.2521e+00
464.2072449,1.1776e+00
465.3848267,1.2046e+00
466.5894470,1.2323e+00
467.8217468,1.2296e+00
469.0513611,1.1688e+00
470.2201843,1.1529e+00
471.3730774,1.3499e+00
472.7229614,1.2642e+00
473.9872131,1.1988e+00
475.1860352,1.1929e+00
476.3789368,1.3346e+00
477.7135620,1.2752e+00
478.9888000,1.2567e+00
480.2454834,1.1817e+00
481.4271545,1.2897e+00
482.7168274,1.1817e+00
483.8985596,1.2404e+00
485.1390076,1.2792e+00
486.4182129,1.1949e+00
487.6130676,1.3978e+00
489.0108337,1.1981e+00
490.2089539,1.2181e+00
491.4270325,1.2739e+00
492.7009583,1.2247e+00
493.9256287,1.2017e+00
495.1273499,1.1901e+00
496.3174438,1.3993e+00
497.7167053,1.1687e+00
498.8853760,1.3179e+00
500.2032776,1.3828e+00
501.5861206,1.1871e+00
502.7731934,1.2040e+00
503.9772339,1.2070e+00
505.1842346,1.2398e+00
506.4240723,1.3157e+00
507.7398376,1.2401e+00
508.9799194,1.3013e+00
510.2812195,1.2086e+00
511.4898376,1.2506e+00
512.7404175,1.1455e+00
513.8859253,1.1851e+00
515.0709839,1.3173e+00
516.3883057,1.2378e+00
517.6260986,1.1707e+00
518.7968750,1.2429e+00
520.0397339,1.1905e+00
521.2302856,1.1927e+00
522.4229736,1.1870e+00
523.6099854,1.1734e+00
524.7833862,1.1649e+00
525.9482422,1.1732e+00
527.1214600,1.1978e+00
528.3192749,1.1733e+00
529.4925537,1.1591e+00
530.6516724,1.1404e+00
531.7921143,1.2537e+00
533.0458374,1.1836e+00
534.2294312,1.1637e+00
535.3931274,1.2305e+00
536.6235962,1.1485e+00
537.7720947,1.1794e+00
538.9514771,1.1787e+00
540.1301880,1.2044e+00
541.3345947,1.1739e+00
542.5085449,1.1976e+00
543.7061157,1.1963e+00
544.9024658,1.1814e+00
546.0838623,1.4792e+00
547.5631104,1.1561e+00
548.7191772,1.2000e+00
549.9191284,1.1462e+00
551.0653076,1.2285e+00
552.2938232,1.2313e+00
553.5250854,1.2684e+00
554.7934570,1.1672e+00
555.9606934,1.2057e+00
557.1663818,1.2686e+00
558.4350586,1.1890e+00
559.6240845,1.1636e+00
560.7876587,1.2003e+00
561.9879761,1.1553e+00
563.1433105,1.2009e+00
564.3442383,1.1789e+00
565.5231323,1.3299e+00
566.8530273,1.2849e+00
568.1379395,1.1672e+00
569.3051147,1.2754e+00
570.5805054,1.2591e+00
571.8396606,1.1698e+00
573.0094604,1.2942e+00
574.3036499,1.2830e+00
575.5866699,1.2485e+00
576.8351440,1.2172e+00
578.0523071,1.2743e+00
579.3266602,1.1863e+00
580.5129395,1.2586e+00
581.7716064,1.1739e+00
582.9454956,1.2609e+00
584.2063599,1.2132e+00
585.4195557,1.2032e+00
586.6227417,1.3078e+00
587.9305420,1.1956e+00
589.1261597,1.1702e+00
590.2963257,1.2075e+00
591.5038452,1.2176e+00
592.7214355,1.2465e+00
593.9679565,1.2909e+00
595.2587891,1.1889e+00
596.4477539,1.2019e+00
597.6496582,1.1873e+00
598.8369751,1.1720e+00
600.0089111,1.2072e+00
601.2161255,1.2120e+00
602.4281006,1.2794e+00
603.7075195,1.1663e+00
604.8738403,1.1843e+00
606.0581055,1.1726e+00
607.2307129,1.2755e+00
608.5061646,1.2756e+00
609.7817993,1.1880e+00
610.9697266,1.1900e+00
612.1597900,1.1875e+00
613.3472900,1.2905e+00
614.6378784,1.1980e+00
615.8358765,1.2108e+00
617.0466919,1.1926e+00
618.2392578,1.1897e+00
619.4290161,1.2577e+00
620.6867065,1.2056e+00
621.8922729,1.3307e+00
623.2229614,1.1449e+00
624.3678589,1.1655e+00
625.5333862,1.1618e+00
626.6951904,1.1661e+00
627.8612671,1.1925e+00
629.0537720,1.1812e+00
630.2350464,1.2296e+00
631.4646606,1.1457e+00
632.6103516,1.2318e+00
633.8421631,1.3032e+00
635.1453857,1.1746e+00
636.3200073,1.1628e+00
637.4828491,1.1789e+00
638.6616821,1.1826e+00
639.8443604,1.1399e+00
640.9843140,1.3700e+00
642.3542480,1.2839e+00
643.6381836,1.2713e+00
644.9094238,1.2859e+00
646.1953735,1.3682e+00
647.5635376,1.2549e+00
648.8184204,1.1442e+00
649.9625854,1.1867e+00
651.1492920,1.3561e+00
652.5054932,1.1761e+00
653.6815796,1.1999e+00
654.8815308,1.1742e+00
656.0556641,1.1806e+00
657.2362671,1.2197e+00
658.4559937,1.2065e+00
659.6624756,1.1528e+00
660.8153076,1.3172e+00
662.1325073,1.2042e+00
663.3366699,1.1833e+00
664.5199585,1.2826e+00
665.8024902,1.1628e+00
666.9653320,1.2234e+00
668.1887817,1.2143e+00
669.4030762,1.2197e+00
670.6228027,1.1927e+00
671.8154907,1.1597e+00
672.9751587,1.3318e+00
674.3069458,1.2119e+00
675.5188599,1.1722e+00
676.6910400,1.2526e+00
677.9436646,1.1773e+00
679.1209717,1.1802e+00
680.3011475,1.2520e+00
681.5531006,1.1938e+00
682.7468872,1.2512e+00
683.9981079,1.1901e+00
685.1881714,1.2369e+00
686.4251099,1.3241e+00
687.7492065,1.1557e+00
688.9048462,1.1770e+00
690.0818481,1.1707e+00
691.2526245,1.1955e+00
692.4480591,1.1708e+00
693.6188354,1.2513e+00
694.8701172,1.2180e+00
696.0880737,1.2170e+00
697.3050537,1.1613e+00
698.4663086,1.2020e+00
699.6683350,1.1875e+00
700.8557739,1.1528e+00
702.0085449,1.2091e+00
703.2177124,1.3016e+00
704.5192871,1.1912e+00
705.7105103,1.2721e+00
706.9826660,1.1672e+00
708.1497803,1.1586e+00
709.3084106,1.1692e+00
710.4775391,1.2504e+00
711.7280273,1.2327e+00
712.9606934,1.1661e+00
714.1267700,1.1581e+00
715.2849121,1.1832e+00
716.4680786,1.1377e+00
717.6058350,1.1739e+00
718.7797241,1.1656e+00
719.9453735,1.1696e+00
721.1149902,1.1978e+00
722.3128052,1.1954e+00
723.5082397,1.1720e+00
724.6802368,1.1916e+00
725.8718872,1.1713e+00
727.0432129,1.1632e+00
728.2064209,1.2086e+00
729.4150391,1.2847e+00
730.6997070,1.2018e+00
731.9015503,1.3017e+00
733.2033081,1.1748e+00
734.3781128,1.2576e+00
735.6356812,1.1915e+00
736.8272095,1.1757e+00
738.0029297,1.1548e+00
739.1577148,1.2184e+00
740.3761597,1.1884e+00
741.5645142,1.2428e+00
742.8073730,1.1539e+00
743.9612427,1.2523e+00
745.2135010,1.2031e+00
746.4165649,1.2552e+00
747.6718140,1.1876e+00
748.8593750,1.2749e+00
750.1342773,1.3486e+00
751.4828491,1.2118e+00
752.6947021,1.1754e+00
753.8700562,1.1586e+00
755.0286255,1.3407e+00
756.3693237,1.1764e+00
757.5457764,1.1977e+00
758.7435303,1.1654e+00
759.9088745,1.1657e+00
761.0746460,1.1844e+00
762.2589722,1.2200e+00
763.4789429,1.2755e+00
764.7544556,1.1625e+00
765.9169312,1.2786e+00
767.1955566,1.1395e+00
768.3350830,1.1991e+00
769.5341797,1.1335e+00
770.6677246,1.2552e+00
771.9229736,1.2579e+00
773.1807861,1.1885e+00
774.3692627,1.1758e+00
775.5450439,1.1680e+00
776.7130127,1.2192e+00
777.9322510,1.1583e+00
779.0905762,1.2772e+00
780.3677979,1.2793e+00
781.6470337,1.1431e+00
782.7901001,1.1656e+00
783.9557495,1.2387e+00
785.1944580,1.1715e+00
786.3659668,1.1715e+00
787.5374756,1.2306e+00
788.7681274,1.1725e+00
789.9405518,1.3876e+00
791.3281250,1.1755e+00
792.5036011,1.2620e+00
793.7656250,1.1746e+00
794.9401855,1.1852e+00
796.1254272,1.1867e+00
797.3121338,1.2586e+00
798.5707397,1.1759e+00
799.7466431,1.1596e+00
800.9062500,1.2842e+00
802.1904297,1.1840e+00
803.3744507,1.1769e+00
804.5513306,1.2017e+00
805.7530518,1.2055e+00
806.9586182,1.2831e+00
808.2416992,1.1657e+00
809.4073486,1.2651e+00
810.6724243,1.3200e+00
811.9924316,1.1511e+00
813.1434937,1.2276e+00
814.3711548,1.1869e+00
815.5581055,1.2295e+00
816.7876587,1.2020e+00
817.9895630,1.2495e+00
819.2390747,1.2446e+00
820.4837036,1.1874e+00
821.6710815,1.1735e+00
822.8446655,1.3313e+00
824.1760254,1.1764e+00
825.3524170,1.2663e+00
826.6187744,1.1958e+00
827.8145142,1.2549e+00
829.0693970,1.1745e+00
830.2438965,1.1910e+00
831.4348755,1.1591e+00
832.5939331,1.1749e+00
833.7688599,1.1791e+00
834.9479980,1.1509e+00
836.0988770,1.2081e+00
837.3070068,1.1729e+00
838.4799194,1.1661e+00
839.6459961,1.2368e+00
840.8827515,1.2399e+00
842.1226196,1.3517e+00
843.4743652,1.2106e+00
844.6849976,1.2493e+00
845.9342651,1.2217e+00
847.1559448,1.1972e+00
848.3530884,1.3385e+00
849.6915894,1.2048e+00
850.8963623,1.1607e+00
852.0570679,1.2709e+00
853.3279419,1.1807e+00
854.5086060,1.2964e+00
855.8050537,1.1769e+00
856.9819336,1.1962e+00
858.1781616,1.3446e+00
859.5227051,1.2757e+00
860.7984009,1.2601e+00
862.0585327,1.2744e+00
863.3328857,1.2914e+00
864.6242676,1.2678e+00
865.8920288,1.1518e+00
867.0437622,1.3063e+00
868.3500366,1.1659e+00
869.5159302,1.3575e+00
870.8734741,1.2400e+00
872.1134644,1.1910e+00
873.3045044,1.3398e+00
874.6442871,1.2468e+00
875.8911133,1.3170e+00
877.2081299,1.1676e+00
878.3757324,1.1798e+00
879.5555420,1.1360e+00
880.6915894,1.2556e+00
881.9472046,1.1681e+00
883.1152344,1.2956e+00
884.4108276,1.3160e+00
885.7268677,1.1626e+00
886.8895264,1.3073e+00
888.1968384,1.1964e+00
889.3932495,1.1764e+00
890.5696411,1.2161e+00
891.7857666,1.1641e+00
892.9498901,1.2154e+00
894.1653442,1.2178e+00
895.3831787,1.1818e+00
896.5649414,1.1713e+00
897.7362671,1.2510e+00
898.9872437,1.2983e+00
900.2855835,1.2586e+00
901.5441895,1.2462e+00
902.7904663,1.1610e+00
903.9514771,1.5005e+00
905.4519653,1.1934e+00
906.6453247,1.2806e+00
907.9259644,1.2329e+00
909.1588745,1.1854e+00
910.3442383,1.1585e+00
911.5027466,1.2411e+00
912.7437744,1.2434e+00
913.9871826,1.1835e+00
915.1706543,1.2964e+00
916.4670410,1.4006e+00
917.8676758,1.2082e+00
919.0758667,1.1871e+00
920.2629395,1.1773e+00
921.4402466,1.2924e+00
922.7326660,1.2574e+00
923.9900513,1.2533e+00
925.2434082,1.1615e+00
926.4049072,1.3217e+00
927.7266235,1.1659e+00
928.8925781,1.2803e+00
930.1728516,1.1616e+00
931.3345337,1.4385e+00
932.7730103,1.1602e+00
933.9332275,1.2682e+00
935.2014160,1.2800e+00
936.4814453,1.3310e+00
937.8124390,1.3174e+00
939.1298218,1.2774e+00
940.4071655,1.1774e+00
941.5845947,1.1768e+00
942.7613525,1.2538e+00
944.0151367,1.3336e+00
945.3486938,1.2011e+00
946.5497437,1.2389e+00
947.7886353,1.1641e+00
948.9527588,1.2580e+00
950.2108154,1.2522e+00
951.4630127,1.2601e+00
952.7231445,1.1554e+00
953.8786011,1.3793e+00
955.2578735,1.1890e+00
956.4468994,1.2140e+00
957.6609497,1.1726e+00
958.8334961,1.1564e+00
959.9899292,1.2852e+00
961.2751465,1.2685e+00
962.5435791,1.1877e+00
963.7313232,1.1849e+00
964.9162598,1.1593e+00
966.0756226,1.1730e+00
967.2485352,1.3459e+00
968.5944824,1.3544e+00
969.9489136,1.2535e+00
971.2024536,1.1527e+00
972.3551025,1.1996e+00
973.5547485,1.2057e+00
974.7604370,1.1781e+00
975.9385376,1.2826e+00
977.2211914,1.2271e+00
978.4482422,1.1797e+00
979.6279907,1.2123e+00
980.8402710,1.1539e+00
981.9941406,1.2856e+00
983.2797852,1.2042e+00
984.4839478,1.2397e+00
985.7236328,1.1694e+00
986.8930664,1.1947e+00
988.0877686,1.1738e+00
989.2615967,1.4008e+00
990.6623535,1.2383e+00
991.9006348,1.1779e+00
993.0785522,1.3337e+00
994.4122314,1.1875e+00
995.5997925,1.1742e+00
996.7740479,1.2237e+00
997.9977417,1.2641e+00
999.2618408,1.2742e+00
1000.5360718,1.2223e+00
1001.7583618,1.2784e+00
1003.0368042,1.1618e+00
1004.1986694,1.1682e+00
1005.3668213,1.1879e+00
1006.5546875,1.2182e+00
1007.7728882,1.2495e+00
1009.0223999,1.1921e+00
1010.2145386,1.1877e+00
1011.4021606,1.2096e+00
1012.6118164,1.2617e+00
1013.8734741,1.2892e+00
1015.1627197,1.2908e+00
1016.4534912,1.1829e+00
1017.6364136,1.1721e+00
1018.8085327,1.1821e+00
1019.9907227,1.2576e+00
1021.2482910,1.1675e+00
1022.4158325,1.1619e+00
1023.5777588,1.1711e+00
1024.7487793,1.2360e+00
1025.9848633,1.2868e+00
1027.2716064,1.1706e+00
1028.4422607,1.2879e+00
1029.7302246,1.4045e+00
1031.1346436,1.1613e+00
1032.2960205,1.1632e+00
1033.4592285,1.2197e+00
1034.6788330,1.3180e+00
1035.9969482,1.1692e+00
1037.1661377,1.1739e+00
1038.3399658,1.1845e+00
1039.5245361,1.2400e+00
1040.7645264,1.2989e+00
1042.0633545,1.1663e+00
1043.2297363,1.1612e+00
1044.3909912,1.1901e+00
1045.5811768,1.1512e+00
1046.7322998,1.1987e+00
1047.9310303,1.2161e+00
1049.1470947,1.1957e+00
1050.3428955,1.1729e+00
1051.5157471,1.2583e+00
1052.7740479,1.2715e+00
1054.0455322,1.1630e+00
1055.2086182,1.1702e+00
1056.3787842,1.1675e+00
1057.5463867,1.1741e+00
1058.7205811,1.1649e+00
1059.8853760,1.1593e+00
1061.0446777,1.2771e+00
1062.3218994,1.3442e+00
1063.6660156,1.2399e+00
1064.9060059,1.1963e+00
1066.1021729,1.2249e+00
1067.3271484,1.1877e+00
1068.5148926,1.1972e+00
1069.7120361,1.1787e+00
1070.8908691,1.1769e+00
1072.0677490,1.3783e+00
1073.4460449,1.1870e+00
1074.6330566,1.1589e+00
1075.7919922,1.1861e+00
1076.9781494,1.2025e+00
1078.1806641,1.1902e+00
1079.3708496,1.1939e+00
1080.5646973,1.1820e+00
1081.7467041,1.2397e+00
1082.9864502,1.1934e+00
1084.1799316,1.1670e+00
1085.3469238,1.2215e+00
1086.5684814,1.1869e+00
1087.7553711,1.1839e+00
1088.9393311,1.1573e+00
1090.0966797,1.1594e+00
1091.2559814,1.2785e+00
1092.5344238,1.1734e+00
1093.7078857,1.2131e+00
1094.9210205,1.2106e+00
1096.1315918,1.2650e+00
1097.3966064,1.1751e+00
1098.5716553,1.1860e+00
1099.7576904,1.1716e+00
1100.9291992,1.2797e+00
1102.2089844,1.2716e+00
1103.4805908,1.2503e+00
1104.7308350,1.1846e+00
1105.9154053,1.1789e+00
1107.0943604,1.1720e+00
1108.2663574,1.1550e+00
1109.4213867,1.2458e+00
1110.6672363,1.1924e+00
1111.8596191,1.1904e+00
1113.0500488,1.2579e+00
1114.3079834,1.2420e+00
1115.5499268,1.2570e+00
1116.8068848,1.3060e+00
1118.1129150,1.1808e+00
1119.2937012,1.1626e+00
1120.4562988,1.1824e+00
1121.6386719,1.1744e+00
1122.8131104,1.2275e+00
1124.0406494,1.1519e+00
1125.1926270,1.1759e+00
1126.3685303,1.2836e+00
1127.6520996,1.1769e+00
1128.8289795,1.2332e+00
1130.0621338,1.1782e+00
1131.2403564,1.2675e+00
1132.5078125,1.2306e+00
1133.7385254,1.1682e+00
1134.9067383,1.1633e+00
1136.0699463,1.1491e+00
1137.2189941,1.1924e+00
1138.4114990,1.1947e+00
1139.6062012,1.1697e+00
1140.7758789,1.2806e+00
1142.0565186,1.1951e+00
1143.2515869,1.2084e+00
1144.4599609,1.1543e+00
1145.6142578,1.1646e+00
1146.7788086,1.2268e+00
1148.0057373,1.1543e+00
1149.1600342,1.1789e+00
1150.3389893,1.4699e+00
1151.8088379,1.1640e+00
1152.9729004,1.1810e+00
1154.1539307,1.2508e+00
1155.4047852,1.1915e+00
1156.5961914,1.1476e+00
1157.7437744,1.1716e+00
1158.9154053,1.1689e+00
1160.0843506,1.1815e+00
1161.2657471,1.2291e+00
1162.4948730,1.2299e+00
1163.7247314,1.1585e+00
1164.8833008,1.1992e+00
1166.0825195,1.2183e+00
1167.3007812,1.2159e+00
1168.5167236,1.2692e+00
1169.7858887,1.1851e+00
1170.9710693,1.2251e+00
1172.1961670,1.1918e+00
1173.3879395,1.2916e+00
1174.6794434,1.2088e+00
1175.8883057,1.2001e+00
1177.0883789,1.2607e+00
1178.3491211,1.2006e+00
1179.5496826,1.1559e+00
1180.7055664,1.1537e+00
1181.8593750,1.1719e+00
1183.0312500,1.1759e+00
1184.2071533,1.2388e+00
1185.4459229,1.2946e+00
1186.7406006,1.1516e+00
1187.8920898,1.2611e+00
1189.1531982,1.2053e+00
1190.3585205,1.1571e+00
1191.5156250,1.1934e+00
1192.7089844,1.2729e+00
1193.9819336,1.1512e+00
1195.1330566,1.1510e+00
1196.2840576,1.7372e+00
1198.0212402,1.2272e+00
1199.2484131,1.2523e+00
1200.5007324,1.2117e+00
1201.7124023,1.2557e+00
1202.9680176,1.1606e+00
1204.1286621,1.1713e+00
1205.2999268,1.1641e+00
1206.4639893,1.1597e+00
1207.6237793,1.3080e+00
1208.9317627,1.1572e+00
1210.0889893,1.1770e+00
1211.2659912,1.2070e+00
1212.4730225,1.2740e+00
1213.7470703,1.1613e+00
1214.9084473,1.1692e+00
1216.0776367,1.1813e+00
1217.2589111,1.1707e+00
1218.4295654,1.1716e+00
1219.6011963,1.1842e+00
1220.7854004,1.2902e+00
1222.0755615,1.2102e+00
1223.2858887,1.2702e+00
1224.5560303,1.2111e+00
1225.7670898,1.1649e+00
1226.9320068,1.2011e+00
1228.1330566,1.2172e+00
1229.3502197,1.2039e+00
1230.5541992,1.1582e+00
1231.7122803,1.1834e+00
1232.8957520,1.2018e+00
1234.0975342,1.1645e+00
1235.2620850,1.1626e+00
1236.4246826,1.1966e+00
1237.6212158,1.2269e+00
1238.8481445,1.3201e+00
1240.1682129,1.1781e+00
1241.3463135,1.2790e+00
1242.6253662,1.1504e+00
1243.7758789,1.1618e+00
1244.9376221,1.2289e+00
1246.1666260,1.1602e+00
