time,runtime
81.8793259,3.4181e-01
82.2211380,3.4133e-01
82.5624771,3.2647e-01
82.8889542,3.2192e-01
83.2108688,3.1783e-01
83.5287094,4.0874e-01
83.9374466,3.4274e-01
84.2801895,3.3476e-01
84.6149521,3.5273e-01
84.9676895,3.7713e-01
85.3448181,3.8238e-01
85.7272034,3.2679e-01
86.0540009,3.5150e-01
86.4055023,3.4161e-01
86.7471085,3.4469e-01
87.0918045,3.3407e-01
87.4258728,3.3646e-01
87.7623367,3.3827e-01
88.1006088,3.1457e-01
88.4151764,3.1885e-01
88.7340317,3.4141e-01
89.0754395,3.1721e-01
89.3926544,3.9360e-01
89.7862625,3.6201e-01
90.1482773,3.4446e-01
90.4927444,3.5566e-01
90.8483963,3.7414e-01
91.2225418,3.3389e-01
91.5564423,3.2475e-01
91.8811874,3.4938e-01
92.2305756,3.1509e-01
92.5456619,3.3042e-01
92.8760834,3.6070e-01
93.2367935,3.1231e-01
93.5491104,3.2143e-01
93.8705444,3.6163e-01
94.2321777,3.1069e-01
94.5428696,3.5464e-01
94.8975296,3.2882e-01
95.2263489,5.2677e-01
95.7531204,3.4268e-01
96.0958099,3.3605e-01
96.4318695,3.2201e-01
96.7538834,3.8678e-01
97.1406631,3.9221e-01
97.5328751,3.6695e-01
97.8998184,3.4348e-01
98.2433090,3.2311e-01
98.5664139,3.4742e-01
98.9138412,3.1615e-01
99.2299957,3.2250e-01
99.5524979,3.3262e-01
99.8851242,3.3459e-01
100.2197113,3.3520e-01
100.5549164,3.3638e-01
100.8912888,3.1454e-01
101.2058334,3.2840e-01
101.5342331,5.8250e-01
102.1167374,3.1623e-01
102.4329758,3.3926e-01
102.7722397,3.7342e-01
103.1456604,3.1445e-01
103.4601135,3.1631e-01
103.7764282,3.3455e-01
104.1109772,3.1138e-01
104.4223633,3.2202e-01
104.7443848,3.5475e-01
105.0991440,3.1313e-01
105.4122696,3.3133e-01
105.7436066,3.4400e-01
106.0876083,5.5034e-01
106.6379471,3.3761e-01
106.9755554,3.7806e-01
107.3536148,3.3434e-01
107.6879578,3.4934e-01
108.0372925,3.5368e-01
108.3909760,3.4574e-01
108.7367172,3.3749e-01
109.0742111,3.2063e-01
109.3948364,3.2867e-01
109.7235031,3.4822e-01
110.0717316,5.3325e-01
110.6049805,3.1791e-01
110.9228897,3.3814e-01
111.2610321,3.2632e-01
111.5873489,3.1796e-01
111.9053268,3.1471e-01
112.2200317,3.3479e-01
112.5548248,3.5136e-01
112.9061890,3.2778e-01
113.2339706,3.1601e-01
113.5499878,3.2801e-01
113.8779984,3.4641e-01
114.2244186,3.4109e-01
114.5655060,3.4962e-01
114.9151306,3.7972e-01
115.2948532,3.3970e-01
115.6345673,3.6518e-01
115.9997559,4.2742e-01
116.4271851,3.4674e-01
116.7739258,3.4574e-01
117.1196594,3.2649e-01
117.4461594,3.2760e-01
117.7737579,3.1788e-01
118.0916367,3.7306e-01
118.4646988,3.1400e-01
118.7787018,3.8817e-01
119.1668777,3.3502e-01
119.5018997,3.1836e-01
119.8202591,3.4830e-01
120.1685638,3.4873e-01
120.5172958,3.9059e-01
120.9078827,7.2083e-01
121.6287155,3.1945e-01
121.9481659,3.2136e-01
122.2695312,4.0835e-01
122.6778793,3.7037e-01
123.0482559,3.1229e-01
123.3605499,3.1638e-01
123.6769257,3.2837e-01
124.0053024,3.5031e-01
124.3556137,3.1594e-01
124.6715622,3.4389e-01
125.0154572,3.1423e-01
125.3296890,3.8222e-01
125.7119141,4.0531e-01
126.1172256,3.4371e-01
126.4609375,3.7442e-01
126.8353577,3.1883e-01
127.1541901,3.6101e-01
127.5151978,3.2270e-01
127.8379059,3.1711e-01
128.1550140,3.3944e-01
128.4944611,3.1018e-01
128.8046417,3.8290e-01
129.1875458,3.1480e-01
129.5023346,3.1167e-01
129.8140106,3.4607e-01
130.1600800,3.8540e-01
130.5454865,3.2167e-01
130.8671570,3.1701e-01
131.1841736,3.6560e-01
131.5497742,3.2278e-01
131.8725433,3.2765e-01
132.2001953,3.2120e-01
132.5214081,3.7259e-01
132.8939972,3.7174e-01
133.2657471,3.6917e-01
133.6349182,3.1696e-01
133.9518738,3.3966e-01
134.2915344,6.6628e-01
134.9578247,3.4010e-01
135.2979126,3.0932e-01
135.6072388,3.4216e-01
135.9494171,3.1572e-01
136.2651367,3.1700e-01
136.5821381,3.2991e-01
136.9120483,3.2665e-01
137.2387085,3.2858e-01
137.5672760,3.1749e-01
137.8847809,3.4715e-01
138.2319336,3.3069e-01
138.5626221,3.5805e-01
138.9206848,3.3985e-01
139.2605286,3.6859e-01
139.6291199,3.1340e-01
139.9425201,6.3585e-01
140.5783844,3.3626e-01
140.9146423,3.6013e-01
141.2747650,3.0719e-01
141.5819550,3.9745e-01
141.9794159,3.2710e-01
142.3065186,3.1776e-01
142.6242828,3.2520e-01
142.9494781,3.4214e-01
143.2916260,3.3177e-01
143.6233978,3.1109e-01
143.9344940,3.6238e-01
144.2968750,3.1268e-01
144.6095581,3.9076e-01
145.0003204,4.0560e-01
145.4059296,3.8745e-01
145.7933807,4.1195e-01
146.2053375,3.5695e-01
146.5622864,3.6638e-01
146.9286652,3.2340e-01
147.2520752,3.1374e-01
147.5658264,3.0577e-01
147.8715973,3.6485e-01
148.2364502,3.1342e-01
148.5498657,3.7878e-01
148.9286499,3.6837e-01
149.2970276,3.1183e-01
149.6088562,3.1519e-01
149.9240417,3.1493e-01
150.2389679,3.2968e-01
150.5686493,3.9325e-01
150.9618988,3.3116e-01
151.2930603,3.5732e-01
151.6503906,3.6629e-01
152.0166931,3.6145e-01
152.3781433,3.8516e-01
152.7633057,3.4096e-01
153.1042633,3.6681e-01
153.4710693,3.1643e-01
153.7875061,3.5019e-01
154.1376953,3.1053e-01
154.4482269,3.1380e-01
154.7620392,3.3479e-01
155.0968170,7.6980e-01
155.8666229,3.8116e-01
156.2477875,3.1381e-01
156.5615997,3.1372e-01
156.8753204,3.8611e-01
157.2614288,3.4047e-01
157.6019135,3.1392e-01
157.9158325,3.5799e-01
158.2738190,3.1982e-01
158.5936432,3.1836e-01
158.9120178,3.7006e-01
159.2820740,3.3777e-01
159.6198578,3.1114e-01
159.9309998,3.7938e-01
160.3103790,3.1733e-01
160.6277161,4.2464e-01
161.0523682,3.5569e-01
161.4080505,3.0987e-01
161.7179260,3.2220e-01
162.0401306,3.5762e-01
162.3977509,3.4207e-01
162.7398071,3.1683e-01
163.0566406,3.4549e-01
163.4021301,3.2560e-01
163.7277374,3.8388e-01
164.1116180,3.2127e-01
164.4328918,3.1803e-01
164.7509308,3.8012e-01
165.1310577,3.1195e-01
165.4430084,5.6139e-01
166.0043945,3.2404e-01
166.3284302,3.3972e-01
166.6681519,6.1437e-01
167.2825317,3.4742e-01
167.6299591,3.6017e-01
167.9901276,3.1301e-01
168.3031311,3.3308e-01
168.6362152,3.4964e-01
168.9858551,3.4388e-01
169.3297424,3.6831e-01
169.6980591,3.2288e-01
170.0209503,3.6191e-01
170.3828583,3.2002e-01
170.7028809,3.9816e-01
171.1010437,3.2247e-01
171.4235229,3.9336e-01
171.8168793,3.4426e-01
172.1611328,3.1875e-01
172.4798889,3.6123e-01
172.8411255,3.3295e-01
173.1740723,3.6589e-01
173.5399628,3.1017e-01
173.8501282,3.8335e-01
174.2334900,3.3873e-01
174.5722198,3.1282e-01
174.8850403,3.6824e-01
175.2532806,3.1721e-01
175.5704956,3.2737e-01
175.8978729,3.2830e-01
176.2261658,3.3992e-01
176.5660858,3.2849e-01
176.8945770,3.6243e-01
177.2570038,3.3409e-01
177.5910950,3.5124e-01
177.9423370,3.3579e-01
178.2781219,3.2425e-01
178.6023865,3.3264e-01
178.9350281,3.4859e-01
179.2836151,3.7679e-01
179.6604004,3.4546e-01
180.0058746,3.2502e-01
180.3309021,3.4873e-01
180.6796265,3.5622e-01
181.0358429,3.2299e-01
181.3588409,3.3862e-01
181.6974640,3.3830e-01
182.0357513,3.5793e-01
182.3936920,3.6257e-01
182.7562714,3.6055e-01
183.1168213,3.1486e-01
183.4316711,3.1985e-01
183.7515259,3.4241e-01
184.0939484,3.1339e-01
184.4073334,3.3583e-01
184.7431641,3.9589e-01
185.1390533,3.2257e-01
185.4616241,5.1216e-01
185.9737854,3.5810e-01
186.3318939,3.2671e-01
186.6585999,3.3811e-01
186.9967194,3.3123e-01
187.3279572,3.2318e-01
187.6511383,3.3785e-01
187.9889832,3.2151e-01
188.3105011,3.2254e-01
188.6330414,3.1659e-01
188.9496307,3.6285e-01
189.3124847,3.3779e-01
189.6502686,3.3916e-01
189.9894409,3.8611e-01
190.3755493,3.6196e-01
190.7375183,3.5360e-01
191.0911255,3.6319e-01
191.4543152,3.1322e-01
191.7675323,3.6737e-01
192.1349182,3.3510e-01
192.4700165,3.3737e-01
192.8073883,4.1009e-01
193.2174835,3.1174e-01
193.5292206,3.1206e-01
193.8412933,3.3163e-01
194.1729279,3.2671e-01
194.4996338,3.1277e-01
194.8124084,3.2761e-01
195.1400299,3.5532e-01
195.4953461,3.3714e-01
195.8324890,3.3277e-01
196.1652679,3.5447e-01
196.5197449,3.2248e-01
196.8422241,3.3786e-01
197.1800842,3.7211e-01
197.5521851,3.1405e-01
197.8662415,3.4602e-01
198.2122650,3.0987e-01
198.5221405,3.1376e-01
198.8359070,3.2446e-01
199.1603699,3.1345e-01
199.4738159,3.2510e-01
199.7989197,3.2372e-01
200.1226349,3.4731e-01
200.4699554,3.1250e-01
200.7824554,3.2570e-01
201.1081543,3.3272e-01
201.4408722,3.6659e-01
201.8074646,3.3136e-01
202.1388245,4.0058e-01
202.5393982,3.2651e-01
202.8659210,3.5400e-01
203.2199097,3.7460e-01
203.5945129,3.2434e-01
203.9188690,3.4483e-01
204.2637024,3.2912e-01
204.5928192,5.2155e-01
205.1143799,3.2144e-01
205.4358215,5.2008e-01
205.9559021,3.9113e-01
206.3470306,3.5759e-01
206.7046204,3.1219e-01
207.0167999,6.6910e-01
207.6859131,3.1283e-01
207.9987335,3.1729e-01
208.3160248,3.1302e-01
208.6290436,3.1275e-01
208.9418030,3.1800e-01
209.2598114,3.1233e-01
209.5721436,3.1269e-01
209.8848267,3.4564e-01
210.2304688,3.1068e-01
210.5411530,3.6306e-01
210.9042206,3.4479e-01
211.2490082,3.5869e-01
211.6076965,3.2153e-01
211.9292297,3.2268e-01
212.2519073,3.2820e-01
212.5801086,4.5947e-01
213.0395813,3.8236e-01
213.4219513,3.2622e-01
213.7481689,3.6686e-01
214.1150360,3.4402e-01
214.4590454,3.3544e-01
214.7944946,3.6292e-01
215.1574097,5.1745e-01
215.6748657,3.2420e-01
215.9990692,3.5538e-01
216.3544464,3.2301e-01
216.6774597,3.4648e-01
217.0239410,3.6390e-01
217.3878479,3.4878e-01
217.7366180,3.4421e-01
218.0808411,3.3111e-01
218.4119415,3.7469e-01
218.7866364,6.0706e-01
219.3936920,5.1731e-01
219.9110107,3.2132e-01
220.2323456,3.5076e-01
220.5830994,3.4510e-01
220.9282074,3.7145e-01
221.2996674,3.6830e-01
221.6679840,3.3039e-01
221.9983826,3.1246e-01
222.3108368,3.4791e-01
222.6587524,3.6553e-01
223.0242920,4.3650e-01
223.4607849,3.1001e-01
223.7708130,3.2066e-01
224.0914764,3.1157e-01
224.4030457,3.2392e-01
224.7269592,4.0181e-01
225.1287842,3.2391e-01
225.4526978,3.1919e-01
225.7718811,4.0406e-01
226.1759491,3.2901e-01
226.5049591,3.8956e-01
226.8945160,3.8735e-01
227.2818756,3.2155e-01
227.6034241,3.1231e-01
227.9157410,5.2998e-01
228.4457245,3.1215e-01
228.7578735,3.5507e-01
229.1129456,3.3499e-01
229.4479370,3.2075e-01
229.7686920,3.6403e-01
230.1327209,3.3003e-01
230.4627533,3.4860e-01
230.8113556,3.2331e-01
231.1346588,3.1055e-01
231.4452209,3.4077e-01
231.7859955,3.1756e-01
232.1035614,3.4630e-01
232.4498596,4.3554e-01
232.8854065,3.1130e-01
233.1967163,3.6066e-01
233.5573730,3.5095e-01
233.9083099,3.3056e-01
234.2388763,6.0324e-01
234.8421173,3.1394e-01
235.1560669,3.0955e-01
235.4656219,3.2494e-01
235.7905731,3.9455e-01
236.1851196,6.7858e-01
236.8637085,3.4774e-01
237.2114410,3.2183e-01
237.5332794,3.1985e-01
237.8531189,3.6448e-01
238.2176056,3.1207e-01
238.5296783,3.3591e-01
238.8656006,4.1509e-01
239.2806854,3.4935e-01
239.6300507,3.3201e-01
239.9620514,3.2089e-01
240.2829437,3.1995e-01
240.6028900,3.2482e-01
240.9277191,4.1722e-01
241.3449402,3.7401e-01
241.7189484,3.2903e-01
242.0479889,3.2662e-01
242.3746185,3.7027e-01
242.7448883,3.5454e-01
243.0994263,3.3599e-01
243.4354248,3.1140e-01
243.7468262,3.2439e-01
244.0712128,3.1291e-01
244.3841400,3.1033e-01
244.6944580,6.5691e-01
245.3513794,3.1826e-01
245.6696472,3.2118e-01
245.9908295,3.2058e-01
246.3114166,3.4609e-01
246.6575012,8.7311e-01
247.5306244,5.5385e-01
248.0844727,3.1501e-01
248.3994904,3.1622e-01
248.7156982,3.7982e-01
249.0955200,3.5588e-01
249.4514008,3.3748e-01
249.7888947,3.1526e-01
250.1041565,3.0495e-01
250.4091034,3.2960e-01
250.7387085,3.2534e-01
251.0640564,7.0125e-01
251.7653046,3.4184e-01
252.1071472,3.1410e-01
252.4212494,3.3475e-01
252.7559967,4.3442e-01
253.1904297,5.1682e-01
253.7072601,3.7025e-01
254.0775146,3.6484e-01
254.4423523,3.3407e-01
254.7764282,3.5601e-01
255.1324463,3.4413e-01
255.4765778,3.5643e-01
255.8330078,3.6871e-01
256.2017212,3.5595e-01
256.5576782,3.5405e-01
256.9117126,3.7221e-01
257.2839355,3.2269e-01
257.6066284,3.1465e-01
257.9212952,3.7109e-01
258.2923889,3.7006e-01
258.6624451,3.3784e-01
259.0002747,3.4030e-01
259.3405762,3.8518e-01
259.7257690,3.2309e-01
260.0488281,3.2760e-01
260.3764343,3.0887e-01
260.6853027,4.1720e-01
261.1025085,3.3978e-01
261.4422913,3.7268e-01
261.8149719,3.3090e-01
262.1458740,3.5626e-01
262.5021362,3.7913e-01
262.8812866,4.1508e-01
263.2963562,4.4916e-01
263.7455139,3.1220e-01
264.0577087,3.2549e-01
264.3832092,3.2815e-01
264.7113647,3.3484e-01
265.0462036,3.6068e-01
265.4068909,3.2249e-01
265.7293701,3.2737e-01
266.0567627,3.1937e-01
266.3761292,3.4360e-01
266.7197266,3.1455e-01
267.0342712,3.6960e-01
267.4038696,3.2186e-01
267.7257385,3.0951e-01
268.0352478,3.7162e-01
268.4068909,3.3278e-01
268.7396545,3.1278e-01
269.0524597,3.1201e-01
269.3644714,3.3652e-01
269.7009888,3.2501e-01
270.0260010,3.1318e-01
270.3391724,3.1630e-01
270.6554871,3.5602e-01
271.0115051,3.6334e-01
271.3748474,3.2926e-01
271.7041016,7.0374e-01
272.4078674,3.2412e-01
272.7319946,3.1673e-01
273.0487061,3.2196e-01
273.3706665,3.2934e-01
273.7000122,3.2387e-01
274.0238953,3.3988e-01
274.3637695,3.2378e-01
274.6875610,3.4200e-01
275.0295410,3.6725e-01
275.3967896,3.2209e-01
275.7189026,3.1531e-01
276.0342102,3.5496e-01
276.3891907,3.1224e-01
276.7014160,3.7003e-01
277.0714722,3.4176e-01
277.4132080,3.4897e-01
277.7621765,3.5920e-01
278.1213989,3.6645e-01
278.4878540,3.6519e-01
278.8530273,3.9491e-01
279.2479553,3.4062e-01
279.5885620,3.4892e-01
279.9375000,3.2252e-01
280.2600098,3.1215e-01
280.5721741,3.3257e-01
280.9047241,3.1754e-01
281.2222900,3.3982e-01
281.5621033,3.5834e-01
281.9204407,3.2687e-01
282.2473145,3.0992e-01
282.5572510,3.1373e-01
282.8709717,3.3312e-01
283.2040710,5.4969e-01
283.7537842,3.1639e-01
284.0701599,3.1311e-01
284.3832703,3.7363e-01
284.7569275,3.7983e-01
285.1367493,5.6033e-01
285.6970825,3.7092e-01
286.0679932,3.6343e-01
286.4314575,3.2808e-01
286.7595215,4.1550e-01
287.1750183,3.3074e-01
287.5057678,4.6487e-01
287.9706116,3.3294e-01
288.3035583,3.4140e-01
288.6449585,6.2428e-01
289.2692566,3.4654e-01
289.6157837,3.1589e-01
289.9316711,3.1160e-01
290.2432861,3.6770e-01
290.6109924,3.2425e-01
290.9352417,3.3831e-01
291.2735596,3.1929e-01
291.5928650,3.1603e-01
291.9088745,3.2343e-01
292.2322998,3.3013e-01
292.5624390,3.6777e-01
292.9302063,3.8862e-01
293.3188477,3.5809e-01
293.6769409,3.5653e-01
294.0334473,3.8678e-01
294.4202576,3.5207e-01
294.7723083,4.3609e-01
295.2084045,3.2822e-01
295.5366211,3.8570e-01
295.9223328,3.1401e-01
296.2363281,3.1998e-01
296.5563049,3.1738e-01
296.8736877,3.2418e-01
297.1978760,3.4584e-01
297.5437317,3.1068e-01
297.8544006,3.2255e-01
298.1769409,3.5833e-01
298.5352783,3.5605e-01
298.8913269,3.3834e-01
299.2296753,3.1756e-01
299.5472412,3.0799e-01
299.8552246,3.1917e-01
300.1744080,3.1411e-01
300.4884949,3.2581e-01
300.8143311,3.4902e-01
301.1633606,4.0849e-01
301.5718384,3.6715e-01
301.9389954,3.1991e-01
302.2589111,3.2164e-01
302.5805359,3.5441e-01
302.9349670,3.3618e-01
303.2711487,5.4458e-01
303.8157349,3.2858e-01
304.1443176,3.1226e-01
304.4565735,3.1250e-01
304.7690735,3.2719e-01
305.0962524,3.5825e-01
305.4545288,3.1909e-01
305.7736206,3.1639e-01
306.0899963,3.7558e-01
306.4655762,3.1243e-01
306.7780151,3.4635e-01
307.1243591,3.2205e-01
307.4464111,3.3384e-01
307.7802429,3.2689e-01
308.1071472,3.3278e-01
308.4399414,3.6613e-01
308.8060608,3.5981e-01
309.1658630,3.2513e-01
309.4909973,3.1249e-01
309.8034973,3.6066e-01
310.1641541,3.0614e-01
310.4702759,6.7397e-01
311.1442566,3.3633e-01
311.4805908,4.0001e-01
311.8806152,3.1687e-01
312.1974792,3.4651e-01
312.5439758,3.4539e-01
312.8893738,3.7321e-01
313.2626038,3.4520e-01
313.6077881,3.1124e-01
313.9190369,3.5315e-01
314.2721863,3.1503e-01
314.5872192,4.2588e-01
315.0130920,3.4612e-01
315.3592224,4.0226e-01
315.7614746,3.6082e-01
316.1223145,3.5333e-01
316.4756470,3.4207e-01
316.8177185,3.1703e-01
317.1347351,3.4830e-01
317.4830322,4.3729e-01
317.9203491,3.4190e-01
318.2622375,3.1967e-01
318.5819092,3.2166e-01
318.9035645,3.1687e-01
319.2204590,3.8819e-01
319.6086426,3.4850e-01
319.9571228,3.7259e-01
320.3297119,3.1112e-01
320.6408386,3.1330e-01
320.9541626,3.6713e-01
321.3212891,3.3345e-01
321.6547241,3.4710e-01
322.0018311,3.2222e-01
322.3240662,3.1238e-01
322.6364441,3.1219e-01
322.9486389,3.8239e-01
323.3310242,3.3381e-01
323.6648560,3.6117e-01
324.0260010,3.4937e-01
324.3753967,3.1408e-01
324.6894836,3.3450e-01
325.0239868,3.7084e-01
325.3948059,3.8576e-01
325.7805786,3.1723e-01
326.0978088,3.4376e-01
326.4415588,3.4282e-01
326.7843933,3.2189e-01
327.1062927,3.3721e-01
327.4435120,3.1365e-01
327.7571411,3.3344e-01
328.0905762,3.3669e-01
328.4272766,3.2334e-01
328.7506104,3.3504e-01
329.0856628,3.2229e-01
329.4079590,4.4998e-01
329.8579407,3.2191e-01
330.1798401,3.1528e-01
330.4951477,3.3660e-01
330.8317566,3.2038e-01
331.1521301,3.5704e-01
331.5091553,3.2710e-01
331.8362732,3.6994e-01
332.2062073,3.3527e-01
332.5414734,3.5898e-01
332.9004517,3.6597e-01
333.2664490,3.1312e-01
333.5795593,3.2640e-01
333.9059753,3.6677e-01
334.2727356,3.0823e-01
334.5809631,3.6555e-01
334.9465332,3.2542e-01
335.2719421,3.3503e-01
335.6069641,3.5242e-01
335.9594116,3.6375e-01
336.3231506,4.1879e-01
336.7419434,3.2734e-01
337.0693054,3.1541e-01
337.3847046,3.4513e-01
337.7298279,3.9446e-01
338.1242981,3.5317e-01
338.4774780,3.1707e-01
338.7945557,3.2599e-01
339.1205444,3.7221e-01
339.4927673,3.1906e-01
339.8118286,3.5718e-01
340.1690063,3.8859e-01
340.5575867,3.7549e-01
340.9331055,3.4007e-01
341.2731628,6.1323e-01
341.8864136,3.2297e-01
342.2093811,3.1928e-01
342.5286560,3.3226e-01
342.8609314,3.7622e-01
343.2371521,3.2531e-01
343.5624695,3.3863e-01
343.9010925,3.1551e-01
344.2166138,3.9070e-01
344.6073303,4.1361e-01
345.0209351,4.4466e-01
345.4656067,3.1993e-01
345.7855225,3.6595e-01
346.1514893,3.5471e-01
346.5061951,4.2917e-01
346.9353638,3.1724e-01
347.2526245,4.4841e-01
347.7010193,4.4759e-01
348.1486206,3.1266e-01
348.4613037,3.3747e-01
348.7987671,3.4118e-01
349.1399536,3.5113e-01
349.4910889,3.1131e-01
349.8023987,3.3242e-01
350.1348267,3.3124e-01
350.4660645,3.1511e-01
350.7811584,3.3020e-01
351.1113586,3.2158e-01
351.4329529,3.2765e-01
351.7605896,3.8277e-01
352.1433716,3.4660e-01
352.4899597,3.7483e-01
352.8648071,3.1469e-01
353.1795044,3.8783e-01
353.5673523,3.5767e-01
353.9250183,3.8562e-01
354.3106384,3.0498e-01
354.6156311,4.0342e-01
355.0190430,3.5057e-01
355.3695984,3.2600e-01
