time,runtime
893.6259155,3.9473e-01
894.0206299,4.1714e-01
894.4378052,4.0116e-01
894.8389282,3.9853e-01
895.2374878,4.4398e-01
895.6814575,4.5820e-01
896.1396484,3.9584e-01
896.5355225,4.1277e-01
896.9483032,3.9560e-01
897.3438721,4.2623e-01
897.7701416,3.9905e-01
898.1691895,3.9528e-01
898.5644531,3.9583e-01
898.9603271,3.9572e-01
899.3560181,3.9571e-01
899.7517700,3.9611e-01
900.1478882,4.5598e-01
900.6038208,3.9661e-01
901.0004883,4.0298e-01
901.4034424,3.9575e-01
901.7991943,3.9455e-01
902.1937866,3.9755e-01
902.5913086,3.9457e-01
902.9859009,4.0630e-01
903.3921509,3.9505e-01
903.7872314,3.9552e-01
904.1827393,3.9617e-01
904.5789185,4.1911e-01
904.9980469,4.0184e-01
905.3999023,3.9474e-01
905.7946777,3.9518e-01
906.1898193,3.9621e-01
906.5860596,3.9828e-01
906.9843140,4.0508e-01
907.3894043,3.9629e-01
907.7857056,3.9637e-01
908.1820679,3.9506e-01
908.5771484,3.9569e-01
908.9728394,4.0679e-01
909.3796387,4.0062e-01
909.7802734,3.9483e-01
910.1751099,3.9416e-01
910.5692749,3.9503e-01
910.9642944,3.9564e-01
911.3599243,4.0490e-01
911.7648315,3.9605e-01
912.1608887,3.9678e-01
912.5576782,3.9532e-01
912.9530029,3.9477e-01
913.3477783,4.0104e-01
913.7488403,3.9590e-01
914.1447144,3.9409e-01
914.5388184,3.9487e-01
914.9337158,3.9605e-01
915.3297729,3.9486e-01
915.7246094,3.9618e-01
916.1207886,3.9476e-01
916.5155640,3.9596e-01
916.9115601,3.9552e-01
917.3070679,3.9700e-01
917.7040405,4.0921e-01
918.1132812,3.9639e-01
918.5097046,3.9549e-01
918.9051514,3.9469e-01
919.2998657,3.9639e-01
919.6962891,4.2086e-01
920.1171265,3.9517e-01
920.5123291,3.9565e-01
920.9079590,4.1767e-01
921.3256226,3.9475e-01
921.7203979,3.9590e-01
922.1162720,3.9525e-01
922.5115356,3.9553e-01
922.9070435,3.9561e-01
923.3026733,4.1589e-01
923.7185669,3.9577e-01
924.1143799,3.9799e-01
924.5123291,3.9554e-01
924.9078979,3.9549e-01
925.3034058,4.1943e-01
925.7228394,4.0041e-01
926.1232300,4.0159e-01
926.5248413,3.9545e-01
926.9202881,3.9706e-01
927.3173828,3.9540e-01
927.7127686,4.0914e-01
928.1218872,4.3620e-01
928.5581055,3.9524e-01
928.9533691,3.9465e-01
929.3480225,3.9538e-01
929.7434082,3.9512e-01
930.1385498,4.0006e-01
930.5385742,3.9429e-01
930.9328613,3.9448e-01
931.3273926,3.9504e-01
931.7224121,3.9459e-01
932.1170044,3.9691e-01
932.5139160,3.9709e-01
932.9110107,4.4537e-01
933.3563843,3.9645e-01
933.7528687,3.9515e-01
934.1480103,3.9780e-01
934.5458374,3.9553e-01
934.9413452,3.9678e-01
935.3381348,3.9579e-01
935.7339478,3.9524e-01
936.1291504,4.1173e-01
936.5408936,3.9489e-01
936.9357910,3.9627e-01
937.3320923,3.9666e-01
937.7287598,3.9568e-01
938.1244507,4.1684e-01
938.5412598,4.1066e-01
938.9519653,3.9528e-01
939.3472290,3.9590e-01
939.7431641,3.9511e-01
940.1382446,3.9641e-01
940.5346680,4.0047e-01
940.9351807,3.9635e-01
941.3314819,3.9558e-01
941.7271118,3.9603e-01
942.1231079,3.9712e-01
942.5202637,4.0083e-01
942.9210815,3.9501e-01
943.3161011,3.9618e-01
943.7122803,3.9495e-01
944.1072388,3.9979e-01
944.5070190,4.0010e-01
944.9071655,3.9540e-01
945.3025513,3.9620e-01
945.6987915,3.9558e-01
946.0943604,3.9660e-01
946.4909668,3.9558e-01
946.8865356,4.3292e-01
947.3194580,3.9692e-01
947.7163696,3.9662e-01
948.1130371,3.9472e-01
948.5077515,3.9515e-01
948.9028931,4.1244e-01
949.3153687,3.9499e-01
